"","date","state","case","daily_case"
"South Dakota.5632",2020-02-29,"South Dakota",0,0
"South Dakota.5633",2020-03-01,"South Dakota",0,0
"South Dakota.5634",2020-03-02,"South Dakota",0,0
"South Dakota.5635",2020-03-03,"South Dakota",0,0
"South Dakota.5636",2020-03-04,"South Dakota",0,0
"South Dakota.5637",2020-03-05,"South Dakota",0,0
"South Dakota.5638",2020-03-06,"South Dakota",0,0
"South Dakota.5639",2020-03-07,"South Dakota",0,0
"South Dakota.5640",2020-03-08,"South Dakota",0,0
"South Dakota.5641",2020-03-09,"South Dakota",0,0
"South Dakota.5642",2020-03-10,"South Dakota",0,0
"South Dakota.5643",2020-03-11,"South Dakota",8,8
"South Dakota.5644",2020-03-12,"South Dakota",7,0
"South Dakota.5645",2020-03-13,"South Dakota",8,1
"South Dakota.5646",2020-03-14,"South Dakota",8,0
"South Dakota.5647",2020-03-15,"South Dakota",8,0
"South Dakota.5648",2020-03-16,"South Dakota",10,2
"South Dakota.5649",2020-03-17,"South Dakota",11,1
"South Dakota.5650",2020-03-18,"South Dakota",11,0
"South Dakota.5651",2020-03-19,"South Dakota",14,3
"South Dakota.5652",2020-03-20,"South Dakota",14,0
"South Dakota.5653",2020-03-21,"South Dakota",14,0
"South Dakota.5654",2020-03-22,"South Dakota",21,7
"South Dakota.5655",2020-03-23,"South Dakota",28,7
"South Dakota.5656",2020-03-24,"South Dakota",30,2
"South Dakota.5657",2020-03-25,"South Dakota",41,11
"South Dakota.5658",2020-03-26,"South Dakota",46,5
"South Dakota.5659",2020-03-27,"South Dakota",58,12
"South Dakota.5660",2020-03-28,"South Dakota",68,10
"South Dakota.5661",2020-03-29,"South Dakota",90,22
"South Dakota.5662",2020-03-30,"South Dakota",101,11
"South Dakota.5663",2020-03-31,"South Dakota",108,7
"South Dakota.5664",2020-04-01,"South Dakota",129,21
"South Dakota.5665",2020-04-02,"South Dakota",165,36
"South Dakota.5666",2020-04-03,"South Dakota",187,22
"South Dakota.5667",2020-04-04,"South Dakota",212,25
"South Dakota.5668",2020-04-05,"South Dakota",240,28
"South Dakota.5669",2020-04-06,"South Dakota",288,48
"South Dakota.5670",2020-04-07,"South Dakota",320,32
"South Dakota.5671",2020-04-08,"South Dakota",393,73
"South Dakota.5672",2020-04-09,"South Dakota",447,54
"South Dakota.5673",2020-04-10,"South Dakota",536,89
"South Dakota.5674",2020-04-11,"South Dakota",626,90
"South Dakota.5675",2020-04-12,"South Dakota",730,104
"South Dakota.5676",2020-04-13,"South Dakota",868,138
"South Dakota.5677",2020-04-14,"South Dakota",988,120
"South Dakota.5678",2020-04-15,"South Dakota",1168,180
"South Dakota.5679",2020-04-16,"South Dakota",1311,143
"South Dakota.5680",2020-04-17,"South Dakota",1411,100
"South Dakota.5681",2020-04-18,"South Dakota",1542,131
"South Dakota.5682",2020-04-19,"South Dakota",1635,93
"South Dakota.5683",2020-04-20,"South Dakota",1685,50
"South Dakota.5684",2020-04-21,"South Dakota",1755,70
"South Dakota.5685",2020-04-22,"South Dakota",1858,103
"South Dakota.5686",2020-04-23,"South Dakota",1956,98
"South Dakota.5687",2020-04-24,"South Dakota",2040,84
"South Dakota.5688",2020-04-25,"South Dakota",2147,107
"South Dakota.5689",2020-04-26,"South Dakota",2212,65
"South Dakota.5690",2020-04-27,"South Dakota",2244,32
"South Dakota.5691",2020-04-28,"South Dakota",2313,69
"South Dakota.5692",2020-04-29,"South Dakota",2373,60
"South Dakota.5693",2020-04-30,"South Dakota",2449,76
"South Dakota.5694",2020-05-01,"South Dakota",2525,76
"South Dakota.5695",2020-05-02,"South Dakota",2588,63
"South Dakota.5696",2020-05-03,"South Dakota",2631,43
"South Dakota.5697",2020-05-04,"South Dakota",2668,37
"South Dakota.5698",2020-05-05,"South Dakota",2721,53
"South Dakota.5699",2020-05-06,"South Dakota",2780,59
"South Dakota.5700",2020-05-07,"South Dakota",2906,126
"South Dakota.5701",2020-05-08,"South Dakota",3145,239
"South Dakota.5702",2020-05-09,"South Dakota",3393,248
"South Dakota.5703",2020-05-10,"South Dakota",3517,124
"South Dakota.5704",2020-05-11,"South Dakota",3614,97
"South Dakota.5705",2020-05-12,"South Dakota",3663,49
"South Dakota.5706",2020-05-13,"South Dakota",3732,69
"South Dakota.5707",2020-05-14,"South Dakota",3792,60
"South Dakota.5708",2020-05-15,"South Dakota",3887,95
"South Dakota.5709",2020-05-16,"South Dakota",3959,72
"South Dakota.5710",2020-05-17,"South Dakota",3987,28
"South Dakota.5711",2020-05-18,"South Dakota",4027,40
"South Dakota.5712",2020-05-19,"South Dakota",4085,58
"Tennessee.5713",2020-01-22,"Tennessee",0,0
"Tennessee.5714",2020-01-23,"Tennessee",0,0
"Tennessee.5715",2020-01-24,"Tennessee",0,0
"Tennessee.5716",2020-01-25,"Tennessee",0,0
"Tennessee.5717",2020-01-26,"Tennessee",0,0
"Tennessee.5718",2020-01-27,"Tennessee",0,0
"Tennessee.5719",2020-01-28,"Tennessee",0,0
"Tennessee.5720",2020-01-29,"Tennessee",0,0
"Tennessee.5721",2020-01-30,"Tennessee",0,0
"Tennessee.5722",2020-01-31,"Tennessee",0,0
"Tennessee.5723",2020-02-01,"Tennessee",0,0
"Tennessee.5724",2020-02-02,"Tennessee",0,0
"Tennessee.5725",2020-02-03,"Tennessee",0,0
"Tennessee.5726",2020-02-04,"Tennessee",0,0
"Tennessee.5727",2020-02-05,"Tennessee",0,0
"Tennessee.5728",2020-02-06,"Tennessee",0,0
"Tennessee.5729",2020-02-07,"Tennessee",0,0
"Tennessee.5730",2020-02-08,"Tennessee",0,0
"Tennessee.5731",2020-02-09,"Tennessee",0,0
"Tennessee.5732",2020-02-10,"Tennessee",0,0
"Tennessee.5733",2020-02-11,"Tennessee",0,0
"Tennessee.5734",2020-02-12,"Tennessee",0,0
"Tennessee.5735",2020-02-13,"Tennessee",0,0
"Tennessee.5736",2020-02-14,"Tennessee",0,0
"Tennessee.5737",2020-02-15,"Tennessee",0,0
"Tennessee.5738",2020-02-16,"Tennessee",0,0
"Tennessee.5739",2020-02-17,"Tennessee",0,0
"Tennessee.5740",2020-02-18,"Tennessee",0,0
"Tennessee.5741",2020-02-19,"Tennessee",0,0
"Tennessee.5742",2020-02-20,"Tennessee",0,0
"Tennessee.5743",2020-02-21,"Tennessee",0,0
"Tennessee.5744",2020-02-22,"Tennessee",0,0
"Tennessee.5745",2020-02-23,"Tennessee",0,0
"Tennessee.5746",2020-02-24,"Tennessee",0,0
"Tennessee.5747",2020-02-25,"Tennessee",0,0
"Tennessee.5748",2020-02-26,"Tennessee",0,0
"Tennessee.5749",2020-02-27,"Tennessee",0,0
"Tennessee.5750",2020-02-28,"Tennessee",0,0
"Tennessee.5751",2020-02-29,"Tennessee",0,0
"Tennessee.5752",2020-03-01,"Tennessee",0,0
"Tennessee.5753",2020-03-02,"Tennessee",0,0
"Tennessee.5754",2020-03-03,"Tennessee",0,0
"Tennessee.5755",2020-03-04,"Tennessee",0,0
"Tennessee.5756",2020-03-05,"Tennessee",1,1
"Tennessee.5757",2020-03-06,"Tennessee",1,0
"Tennessee.5758",2020-03-07,"Tennessee",1,0
"Tennessee.5759",2020-03-08,"Tennessee",3,2
"Tennessee.5760",2020-03-09,"Tennessee",3,0
"Tennessee.5761",2020-03-10,"Tennessee",3,0
"Tennessee.5762",2020-03-11,"Tennessee",9,6
"Tennessee.5763",2020-03-12,"Tennessee",18,9
"Tennessee.5764",2020-03-13,"Tennessee",26,8
"Tennessee.5765",2020-03-14,"Tennessee",32,6
"Tennessee.5766",2020-03-15,"Tennessee",32,0
"Tennessee.5767",2020-03-16,"Tennessee",52,20
"Tennessee.5768",2020-03-17,"Tennessee",74,22
"Tennessee.5769",2020-03-18,"Tennessee",100,26
"Tennessee.5770",2020-03-19,"Tennessee",154,54
"Tennessee.5771",2020-03-20,"Tennessee",223,69
"Tennessee.5772",2020-03-21,"Tennessee",304,81
"Tennessee.5773",2020-03-22,"Tennessee",393,89
"Tennessee.5774",2020-03-23,"Tennessee",614,221
"Tennessee.5775",2020-03-24,"Tennessee",772,158
"Tennessee.5776",2020-03-25,"Tennessee",916,144
"Tennessee.5777",2020-03-26,"Tennessee",1097,181
"Tennessee.5778",2020-03-27,"Tennessee",1318,221
"Tennessee.5779",2020-03-28,"Tennessee",1511,193
"Tennessee.5780",2020-03-29,"Tennessee",1720,209
"Tennessee.5781",2020-03-30,"Tennessee",1917,197
"Tennessee.5782",2020-03-31,"Tennessee",2391,474
"Tennessee.5783",2020-04-01,"Tennessee",2933,542
"Tennessee.5784",2020-04-02,"Tennessee",3013,80
"Tennessee.5785",2020-04-03,"Tennessee",3067,54
"Tennessee.5786",2020-04-04,"Tennessee",3322,255
"Tennessee.5787",2020-04-05,"Tennessee",3633,311
"Tennessee.5788",2020-04-06,"Tennessee",3802,169
"Tennessee.5789",2020-04-07,"Tennessee",4139,337
"Tennessee.5790",2020-04-08,"Tennessee",4363,224
"Tennessee.5791",2020-04-09,"Tennessee",4634,271
"Tennessee.5792",2020-04-10,"Tennessee",4891,257
"Tennessee.5793",2020-04-11,"Tennessee",5132,241
"Tennessee.5794",2020-04-12,"Tennessee",5508,376
"Tennessee.5795",2020-04-13,"Tennessee",5610,102
"Tennessee.5796",2020-04-14,"Tennessee",5827,217
"Tennessee.5797",2020-04-15,"Tennessee",5827,0
"Tennessee.5798",2020-04-16,"Tennessee",6166,339
"Tennessee.5799",2020-04-17,"Tennessee",6263,97
"Tennessee.5800",2020-04-18,"Tennessee",6589,326
"Tennessee.5801",2020-04-19,"Tennessee",7070,481
"Tennessee.5802",2020-04-20,"Tennessee",7238,168
"Tennessee.5803",2020-04-21,"Tennessee",7394,156
"Tennessee.5804",2020-04-22,"Tennessee",7394,0
"Tennessee.5805",2020-04-23,"Tennessee",8266,872
"Tennessee.5806",2020-04-24,"Tennessee",8728,462
"Tennessee.5807",2020-04-25,"Tennessee",9189,461
"Tennessee.5808",2020-04-26,"Tennessee",9667,478
"Tennessee.5809",2020-04-27,"Tennessee",9918,251
"Tennessee.5810",2020-04-28,"Tennessee",10052,134
"Tennessee.5811",2020-04-29,"Tennessee",10366,314
"Tennessee.5812",2020-04-30,"Tennessee",10735,369
"Tennessee.5813",2020-05-01,"Tennessee",11891,1156
"Tennessee.5814",2020-05-02,"Tennessee",12661,770
"Tennessee.5815",2020-05-03,"Tennessee",13177,516
"Tennessee.5816",2020-05-04,"Tennessee",13571,394
"Tennessee.5817",2020-05-05,"Tennessee",13690,119
"Tennessee.5818",2020-05-06,"Tennessee",13938,248
"Tennessee.5819",2020-05-07,"Tennessee",14096,158
"Tennessee.5820",2020-05-08,"Tennessee",14441,345
"Tennessee.5821",2020-05-09,"Tennessee",14768,327
"Tennessee.5822",2020-05-10,"Tennessee",14985,217
"Tennessee.5823",2020-05-11,"Tennessee",15544,559
"Tennessee.5824",2020-05-12,"Tennessee",16111,567
"Tennessee.5825",2020-05-13,"Tennessee",16370,259
"Tennessee.5826",2020-05-14,"Tennessee",16699,329
"Tennessee.5827",2020-05-15,"Tennessee",16960,261
"Tennessee.5828",2020-05-16,"Tennessee",17263,303
"Tennessee.5829",2020-05-17,"Tennessee",17359,96
"Tennessee.5830",2020-05-18,"Tennessee",18011,652
"Tennessee.5831",2020-05-19,"Tennessee",18412,401
"Texas.5832",2020-01-22,"Texas",0,0
"Texas.5833",2020-01-23,"Texas",0,0
"Texas.5834",2020-01-24,"Texas",0,0
"Texas.5835",2020-01-25,"Texas",0,0
"Texas.5836",2020-01-26,"Texas",0,0
"Texas.5837",2020-01-27,"Texas",0,0
"Texas.5838",2020-01-28,"Texas",0,0
"Texas.5839",2020-01-29,"Texas",0,0
"Texas.5840",2020-01-30,"Texas",0,0
"Texas.5841",2020-01-31,"Texas",0,0
"Texas.5842",2020-02-01,"Texas",0,0
"Texas.5843",2020-02-02,"Texas",0,0
"Texas.5844",2020-02-03,"Texas",0,0
"Texas.5845",2020-02-04,"Texas",0,0
"Texas.5846",2020-02-05,"Texas",0,0
"Texas.5847",2020-02-06,"Texas",0,0
"Texas.5848",2020-02-07,"Texas",0,0
"Texas.5849",2020-02-08,"Texas",0,0
"Texas.5850",2020-02-09,"Texas",0,0
"Texas.5851",2020-02-10,"Texas",0,0
"Texas.5852",2020-02-11,"Texas",0,0
"Texas.5853",2020-02-12,"Texas",0,0
"Texas.5854",2020-02-13,"Texas",0,0
"Texas.5855",2020-02-14,"Texas",0,0
"Texas.5856",2020-02-15,"Texas",0,0
"Texas.5857",2020-02-16,"Texas",0,0
"Texas.5858",2020-02-17,"Texas",0,0
"Texas.5859",2020-02-18,"Texas",0,0
"Texas.5860",2020-02-19,"Texas",0,0
"Texas.5861",2020-02-20,"Texas",0,0
"Texas.5862",2020-02-21,"Texas",0,0
"Texas.5863",2020-02-22,"Texas",0,0
"Texas.5864",2020-02-23,"Texas",0,0
"Texas.5865",2020-02-24,"Texas",0,0
"Texas.5866",2020-02-25,"Texas",0,0
"Texas.5867",2020-02-26,"Texas",0,0
"Texas.5868",2020-02-27,"Texas",0,0
"Texas.5869",2020-02-28,"Texas",0,0
"Texas.5870",2020-02-29,"Texas",0,0
"Texas.5871",2020-03-01,"Texas",0,0
"Texas.5872",2020-03-02,"Texas",0,0
"Texas.5873",2020-03-03,"Texas",0,0
"Texas.5874",2020-03-04,"Texas",0,0
"Texas.5875",2020-03-05,"Texas",3,3
"Texas.5876",2020-03-06,"Texas",4,1
"Texas.5877",2020-03-07,"Texas",8,4
"Texas.5878",2020-03-08,"Texas",11,3
"Texas.5879",2020-03-09,"Texas",13,2
"Texas.5880",2020-03-10,"Texas",16,3
"Texas.5881",2020-03-11,"Texas",21,5
"Texas.5882",2020-03-12,"Texas",27,6
"Texas.5883",2020-03-13,"Texas",44,17
"Texas.5884",2020-03-14,"Texas",60,16
"Texas.5885",2020-03-15,"Texas",63,3
"Texas.5886",2020-03-16,"Texas",85,22
"Texas.5887",2020-03-17,"Texas",110,25
"Texas.5888",2020-03-18,"Texas",196,86
"Texas.5889",2020-03-19,"Texas",306,110
"Texas.5890",2020-03-20,"Texas",429,123
"Texas.5891",2020-03-21,"Texas",582,153
"Texas.5892",2020-03-22,"Texas",643,61
"Texas.5893",2020-03-23,"Texas",758,115
"Texas.5894",2020-03-24,"Texas",955,197
"Texas.5895",2020-03-25,"Texas",1229,274
"Texas.5896",2020-03-26,"Texas",1563,334
"Texas.5897",2020-03-27,"Texas",1937,374
"Texas.5898",2020-03-28,"Texas",2455,518
"Texas.5899",2020-03-29,"Texas",2792,337
"Texas.5900",2020-03-30,"Texas",3147,355
"Texas.5901",2020-03-31,"Texas",3809,662
"Texas.5902",2020-04-01,"Texas",4355,546
"Texas.5903",2020-04-02,"Texas",5069,714
"Texas.5904",2020-04-03,"Texas",5734,665
"Texas.5905",2020-04-04,"Texas",6567,833
"Texas.5906",2020-04-05,"Texas",7209,642
"Texas.5907",2020-04-06,"Texas",8043,834
"Texas.5908",2020-04-07,"Texas",8925,882
"Texas.5909",2020-04-08,"Texas",9777,852
"Texas.5910",2020-04-09,"Texas",11208,1431
"Texas.5911",2020-04-10,"Texas",12105,897
"Texas.5912",2020-04-11,"Texas",13023,918
"Texas.5913",2020-04-12,"Texas",13677,654
"Texas.5914",2020-04-13,"Texas",14275,598
"Texas.5915",2020-04-14,"Texas",15006,731
"Texas.5916",2020-04-15,"Texas",15907,901
"Texas.5917",2020-04-16,"Texas",16876,969
"Texas.5918",2020-04-17,"Texas",17849,973
"Texas.5919",2020-04-18,"Texas",18704,855
"Texas.5920",2020-04-19,"Texas",19260,556
"Texas.5921",2020-04-20,"Texas",19751,491
"Texas.5922",2020-04-21,"Texas",20574,823
"Texas.5923",2020-04-22,"Texas",21321,747
"Texas.5924",2020-04-23,"Texas",22650,1329
"Texas.5925",2020-04-24,"Texas",23642,992
"Texas.5926",2020-04-25,"Texas",24153,511
"Texas.5927",2020-04-26,"Texas",24967,814
"Texas.5928",2020-04-27,"Texas",25321,354
"Texas.5929",2020-04-28,"Texas",26357,1036
"Texas.5930",2020-04-29,"Texas",27257,900
"Texas.5931",2020-04-30,"Texas",28727,1470
"Texas.5932",2020-05-01,"Texas",29692,965
"Texas.5933",2020-05-02,"Texas",30917,1225
"Texas.5934",2020-05-03,"Texas",31998,1081
"Texas.5935",2020-05-04,"Texas",32783,785
"Texas.5936",2020-05-05,"Texas",33912,1129
"Texas.5937",2020-05-06,"Texas",34928,1016
"Texas.5938",2020-05-07,"Texas",36036,1108
"Texas.5939",2020-05-08,"Texas",37246,1210
"Texas.5940",2020-05-09,"Texas",38394,1148
"Texas.5941",2020-05-10,"Texas",39258,864
"Texas.5942",2020-05-11,"Texas",40555,1297
"Texas.5943",2020-05-12,"Texas",41432,877
"Texas.5944",2020-05-13,"Texas",43020,1588
"Texas.5945",2020-05-14,"Texas",44480,1460
"Texas.5946",2020-05-15,"Texas",45721,1241
"Texas.5947",2020-05-16,"Texas",47452,1731
"Texas.5948",2020-05-17,"Texas",48396,944
"Texas.5949",2020-05-18,"Texas",49177,781
"Texas.5950",2020-05-19,"Texas",50552,1375
"Utah.5951",2020-01-22,"Utah",0,0
"Utah.5952",2020-01-23,"Utah",0,0
"Utah.5953",2020-01-24,"Utah",0,0
"Utah.5954",2020-01-25,"Utah",0,0
"Utah.5955",2020-01-26,"Utah",0,0
"Utah.5956",2020-01-27,"Utah",0,0
"Utah.5957",2020-01-28,"Utah",0,0
"Utah.5958",2020-01-29,"Utah",0,0
"Utah.5959",2020-01-30,"Utah",0,0
"Utah.5960",2020-01-31,"Utah",0,0
"Utah.5961",2020-02-01,"Utah",0,0
"Utah.5962",2020-02-02,"Utah",0,0
"Utah.5963",2020-02-03,"Utah",0,0
"Utah.5964",2020-02-04,"Utah",0,0
"Utah.5965",2020-02-05,"Utah",0,0
"Utah.5966",2020-02-06,"Utah",0,0
"Utah.5967",2020-02-07,"Utah",0,0
"Utah.5968",2020-02-08,"Utah",0,0
"Utah.5969",2020-02-09,"Utah",0,0
"Utah.5970",2020-02-10,"Utah",0,0
"Utah.5971",2020-02-11,"Utah",0,0
"Utah.5972",2020-02-12,"Utah",0,0
"Utah.5973",2020-02-13,"Utah",0,0
"Utah.5974",2020-02-14,"Utah",0,0
"Utah.5975",2020-02-15,"Utah",0,0
"Utah.5976",2020-02-16,"Utah",0,0
"Utah.5977",2020-02-17,"Utah",0,0
"Utah.5978",2020-02-18,"Utah",0,0
"Utah.5979",2020-02-19,"Utah",0,0
"Utah.5980",2020-02-20,"Utah",0,0
"Utah.5981",2020-02-21,"Utah",0,0
"Utah.5982",2020-02-22,"Utah",0,0
"Utah.5983",2020-02-23,"Utah",0,0
"Utah.5984",2020-02-24,"Utah",0,0
"Utah.5985",2020-02-25,"Utah",0,0
"Utah.5986",2020-02-26,"Utah",0,0
"Utah.5987",2020-02-27,"Utah",0,0
"Utah.5988",2020-02-28,"Utah",0,0
"Utah.5989",2020-02-29,"Utah",0,0
"Utah.5990",2020-03-01,"Utah",0,0
"Utah.5991",2020-03-02,"Utah",0,0
"Utah.5992",2020-03-03,"Utah",0,0
"Utah.5993",2020-03-04,"Utah",0,0
"Utah.5994",2020-03-05,"Utah",0,0
"Utah.5995",2020-03-06,"Utah",0,0
"Utah.5996",2020-03-07,"Utah",1,1
"Utah.5997",2020-03-08,"Utah",1,0
"Utah.5998",2020-03-09,"Utah",1,0
"Utah.5999",2020-03-10,"Utah",2,1
"Utah.6000",2020-03-11,"Utah",3,1
"Utah.6001",2020-03-12,"Utah",3,0
"Utah.6002",2020-03-13,"Utah",9,6
"Utah.6003",2020-03-14,"Utah",10,1
"Utah.6004",2020-03-15,"Utah",18,8
"Utah.6005",2020-03-16,"Utah",28,10
"Utah.6006",2020-03-17,"Utah",39,11
"Utah.6007",2020-03-18,"Utah",47,8
"Utah.6008",2020-03-19,"Utah",62,15
"Utah.6009",2020-03-20,"Utah",95,33
"Utah.6010",2020-03-21,"Utah",118,23
"Utah.6011",2020-03-22,"Utah",162,44
"Utah.6012",2020-03-23,"Utah",257,95
"Utah.6013",2020-03-24,"Utah",298,41
"Utah.6014",2020-03-25,"Utah",340,42
"Utah.6015",2020-03-26,"Utah",396,56
"Utah.6016",2020-03-27,"Utah",472,76
"Utah.6017",2020-03-28,"Utah",602,130
"Utah.6018",2020-03-29,"Utah",720,118
"Utah.6019",2020-03-30,"Utah",798,78
"Utah.6020",2020-03-31,"Utah",888,90
"Utah.6021",2020-04-01,"Utah",888,0
"Utah.6022",2020-04-02,"Utah",1086,198
"Utah.6023",2020-04-03,"Utah",1248,162
"Utah.6024",2020-04-04,"Utah",1428,180
"Utah.6025",2020-04-05,"Utah",1601,173
"Utah.6026",2020-04-06,"Utah",1678,77
"Utah.6027",2020-04-07,"Utah",1739,61
"Utah.6028",2020-04-08,"Utah",1848,109
"Utah.6029",2020-04-09,"Utah",1856,8
"Utah.6030",2020-04-10,"Utah",2103,247
"Utah.6031",2020-04-11,"Utah",2207,104
"Utah.6032",2020-04-12,"Utah",2303,96
"Utah.6033",2020-04-13,"Utah",2363,60
"Utah.6034",2020-04-14,"Utah",2417,54
"Utah.6035",2020-04-15,"Utah",2548,131
"Utah.6036",2020-04-16,"Utah",2683,135
"Utah.6037",2020-04-17,"Utah",2793,110
"Utah.6038",2020-04-18,"Utah",2917,124
"Utah.6039",2020-04-19,"Utah",3069,152
"Utah.6040",2020-04-20,"Utah",3213,144
"Utah.6041",2020-04-21,"Utah",3297,84
"Utah.6042",2020-04-22,"Utah",3445,148
"Utah.6043",2020-04-23,"Utah",3612,167
"Utah.6044",2020-04-24,"Utah",3782,170
"Utah.6045",2020-04-25,"Utah",3948,166
"Utah.6046",2020-04-26,"Utah",4123,175
"Utah.6047",2020-04-27,"Utah",4236,113
"Utah.6048",2020-04-28,"Utah",4345,109
"Utah.6049",2020-04-29,"Utah",4497,152
"Utah.6050",2020-04-30,"Utah",4672,175
"Utah.6051",2020-05-01,"Utah",4828,156
"Utah.6052",2020-05-02,"Utah",4985,157
"Utah.6053",2020-05-03,"Utah",5175,190
"Utah.6054",2020-05-04,"Utah",5317,142
"Utah.6055",2020-05-05,"Utah",5449,132
"Utah.6056",2020-05-06,"Utah",5595,146
"Utah.6057",2020-05-07,"Utah",5724,129
"Utah.6058",2020-05-08,"Utah",5919,195
"Utah.6059",2020-05-09,"Utah",6103,184
"Utah.6060",2020-05-10,"Utah",6251,148
"Utah.6061",2020-05-11,"Utah",6362,111
"Utah.6062",2020-05-12,"Utah",6432,70
"Utah.6063",2020-05-13,"Utah",6620,188
"Utah.6064",2020-05-14,"Utah",6749,129
"Utah.6065",2020-05-15,"Utah",6913,164
"Utah.6066",2020-05-16,"Utah",7068,155
"Utah.6067",2020-05-17,"Utah",7238,170
"Utah.6068",2020-05-18,"Utah",7384,146
"Utah.6069",2020-05-19,"Utah",7518,134
"Vermont.6070",2020-01-22,"Vermont",0,0
"Vermont.6071",2020-01-23,"Vermont",0,0
"Vermont.6072",2020-01-24,"Vermont",0,0
"Vermont.6073",2020-01-25,"Vermont",0,0
"Vermont.6074",2020-01-26,"Vermont",0,0
"Vermont.6075",2020-01-27,"Vermont",0,0
"Vermont.6076",2020-01-28,"Vermont",0,0
"Vermont.6077",2020-01-29,"Vermont",0,0
"Vermont.6078",2020-01-30,"Vermont",0,0
"Vermont.6079",2020-01-31,"Vermont",0,0
"Vermont.6080",2020-02-01,"Vermont",0,0
"Vermont.6081",2020-02-02,"Vermont",0,0
"Vermont.6082",2020-02-03,"Vermont",0,0
"Vermont.6083",2020-02-04,"Vermont",0,0
"Vermont.6084",2020-02-05,"Vermont",0,0
"Vermont.6085",2020-02-06,"Vermont",0,0
"Vermont.6086",2020-02-07,"Vermont",0,0
"Vermont.6087",2020-02-08,"Vermont",0,0
"Vermont.6088",2020-02-09,"Vermont",0,0
"Vermont.6089",2020-02-10,"Vermont",0,0
"Vermont.6090",2020-02-11,"Vermont",0,0
"Vermont.6091",2020-02-12,"Vermont",0,0
"Vermont.6092",2020-02-13,"Vermont",0,0
"Vermont.6093",2020-02-14,"Vermont",0,0
"Vermont.6094",2020-02-15,"Vermont",0,0
"Vermont.6095",2020-02-16,"Vermont",0,0
"Vermont.6096",2020-02-17,"Vermont",0,0
"Vermont.6097",2020-02-18,"Vermont",0,0
"Vermont.6098",2020-02-19,"Vermont",0,0
"Vermont.6099",2020-02-20,"Vermont",0,0
"Vermont.6100",2020-02-21,"Vermont",0,0
"Vermont.6101",2020-02-22,"Vermont",0,0
"Vermont.6102",2020-02-23,"Vermont",0,0
"Vermont.6103",2020-02-24,"Vermont",0,0
"Vermont.6104",2020-02-25,"Vermont",0,0
"Vermont.6105",2020-02-26,"Vermont",0,0
"Vermont.6106",2020-02-27,"Vermont",0,0
"Vermont.6107",2020-02-28,"Vermont",0,0
"Vermont.6108",2020-02-29,"Vermont",0,0
"Vermont.6109",2020-03-01,"Vermont",0,0
"Vermont.6110",2020-03-02,"Vermont",0,0
"Vermont.6111",2020-03-03,"Vermont",0,0
"Vermont.6112",2020-03-04,"Vermont",0,0
"Vermont.6113",2020-03-05,"Vermont",0,0
"Vermont.6114",2020-03-06,"Vermont",0,0
"Vermont.6115",2020-03-07,"Vermont",0,0
"Vermont.6116",2020-03-08,"Vermont",1,1
"Vermont.6117",2020-03-09,"Vermont",1,0
"Vermont.6118",2020-03-10,"Vermont",1,0
